cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
dirichlet_0.3__high,dirichlet_0.3,dirichlet,0.3,unit,high,1.9,156755967,4a1b30be08635c6b,763c19259dd6bffa,"[[0.1866627726591487, 0.05779768381003964, 0.5825183156058454, 0.17302122792496613], [0.509241440706689, 0.40203721610948934, 0.043840198104075134, 0.04488114507974675], [0.0011211466090305308, 0.9488489217837148, 0.000720961135567501, 0.04930897047168729], [0.010462462956974717, 0.11614472237987612, 0.7633988130761262, 0.10999400158702284], [0.37350753709665, 0.014753420368773121, 0.004883884589686429, 0.6068551579448903], [0.00012473556614870084, 0.009753352518566474, 0.9758714825098787, 0.014250429405406164]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 4, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}]","[3, 2, 1, 2, 2, 1]",0.0,0.304469792362844,0.75,0.0904520689956551,0.055874205180991156,"{""COMPUTE"": 898, ""MEMORY"": 719, ""API_CREDITS"": 421, ""DATASET"": 120}","{""COMPUTE"": 473, ""MEMORY"": 378, ""API_CREDITS"": 222, ""DATASET"": 63}","{""COMPUTE"": 1.8985200845665962, ""MEMORY"": 1.902116402116402, ""API_CREDITS"": 1.8963963963963963, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.012684989429175475, ""MEMORY"": 0.015873015873015872, ""API_CREDITS"": 0.02702702702702703, ""DATASET"": 0.047619047619047616}",exact_pending_queue,0,
dirichlet_0.3__moderate,dirichlet_0.3,dirichlet,0.3,unit,moderate,1.3,269764757,a3e77eaf779fd818,609c22e4ce3165ad,"[[0.917814326273874, 1.0078330809613746e-05, 0.03185268456427767, 0.0503229108310387], [0.7000310401654637, 0.29682484453689706, 0.00045966511695329096, 0.002684450180685933], [0.0804223179353398, 0.1103406061000937, 0.009758196058323763, 0.7994788799062428], [0.5101807748333678, 0.32920197545862745, 0.16057017073265484, 4.707897534982874e-05], [0.7646288053930833, 0.004619679181770664, 0.00047054248617887576, 0.23028097293896702], [0.19169951156094972, 0.5476392299756222, 2.0854313888504824e-06, 0.2606591730320392]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 1}]","[1, 2, 1, 3, 2, 3]",0.0,0.3646487660448858,0.6416666666666667,0.10171163403571919,0.06751302131199638,"{""COMPUTE"": 996, ""MEMORY"": 866, ""API_CREDITS"": 474, ""DATASET"": 272}","{""COMPUTE"": 766, ""MEMORY"": 666, ""API_CREDITS"": 365, ""DATASET"": 209}","{""COMPUTE"": 1.3002610966057442, ""MEMORY"": 1.3003003003003002, ""API_CREDITS"": 1.2986301369863014, ""DATASET"": 1.3014354066985645}",4,[],"{""COMPUTE"": 0.007832898172323759, ""MEMORY"": 0.009009009009009009, ""API_CREDITS"": 0.01643835616438356, ""DATASET"": 0.028708133971291867}",exact_pending_queue,0,
dirichlet_0.3__high,dirichlet_0.3,dirichlet,0.3,unit,high,1.9,269764757,a3e77eaf779fd818,71896f6c9f434fce,"[[0.917814326273874, 1.0078330809613746e-05, 0.03185268456427767, 0.0503229108310387], [0.7000310401654637, 0.29682484453689706, 0.00045966511695329096, 0.002684450180685933], [0.0804223179353398, 0.1103406061000937, 0.009758196058323763, 0.7994788799062428], [0.5101807748333678, 0.32920197545862745, 0.16057017073265484, 4.707897534982874e-05], [0.7646288053930833, 0.004619679181770664, 0.00047054248617887576, 0.23028097293896702], [0.19169951156094972, 0.5476392299756222, 2.0854313888504824e-06, 0.2606591730320392]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 1, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 1}]","[1, 2, 1, 3, 2, 3]",0.0,0.3646487660448858,0.6416666666666667,0.10171163403571919,0.06751302131199638,"{""COMPUTE"": 996, ""MEMORY"": 866, ""API_CREDITS"": 474, ""DATASET"": 272}","{""COMPUTE"": 524, ""MEMORY"": 456, ""API_CREDITS"": 249, ""DATASET"": 143}","{""COMPUTE"": 1.900763358778626, ""MEMORY"": 1.8991228070175439, ""API_CREDITS"": 1.9036144578313252, ""DATASET"": 1.902097902097902}",4,[],"{""COMPUTE"": 0.011450381679389313, ""MEMORY"": 0.013157894736842105, ""API_CREDITS"": 0.024096385542168676, ""DATASET"": 0.04195804195804196}",exact_pending_queue,0,
dirichlet_0.3__moderate,dirichlet_0.3,dirichlet,0.3,unit,moderate,1.3,2602391736,d358c69612d555c4,619aac1f803555ef,"[[0.051892338492459486, 0.4821278827753354, 0.0011409915769378498, 0.4648387871552672], [0.4489746059224184, 0.016202558196950174, 0.3853897554323076, 0.14943308044832376], [0.001117162408193755, 0.008096175773170879, 0.142104918338513, 0.8486817434801224], [0.842302831248449, 0.15519012073715358, 0.0022929784404612905, 0.0002140695739359539], [0.1745109967187526, 0.0003277676774539751, 0.5744350010478029, 0.2507262345559906], [0.6837929123869878, 0.31600693614702746, 8.117158737421144e-05, 0.00011897987861057386]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 3, 1, 1, 2, 2]",0.0,0.33040963606777174,0.7416666666666667,0.13044312562683422,0.0901833327154646,"{""COMPUTE"": 1000, ""MEMORY"": 858, ""API_CREDITS"": 446, ""DATASET"": 272}","{""COMPUTE"": 769, ""MEMORY"": 660, ""API_CREDITS"": 343, ""DATASET"": 209}","{""COMPUTE"": 1.3003901170351104, ""MEMORY"": 1.3, ""API_CREDITS"": 1.3002915451895043, ""DATASET"": 1.3014354066985645}",4,[],"{""COMPUTE"": 0.007802340702210663, ""MEMORY"": 0.00909090909090909, ""API_CREDITS"": 0.01749271137026239, ""DATASET"": 0.028708133971291867}",exact_pending_queue,0,
dirichlet_0.3__high,dirichlet_0.3,dirichlet,0.3,unit,high,1.9,2602391736,d358c69612d555c4,d3bf55955e62908f,"[[0.051892338492459486, 0.4821278827753354, 0.0011409915769378498, 0.4648387871552672], [0.4489746059224184, 0.016202558196950174, 0.3853897554323076, 0.14943308044832376], [0.001117162408193755, 0.008096175773170879, 0.142104918338513, 0.8486817434801224], [0.842302831248449, 0.15519012073715358, 0.0022929784404612905, 0.0002140695739359539], [0.1745109967187526, 0.0003277676774539751, 0.5744350010478029, 0.2507262345559906], [0.6837929123869878, 0.31600693614702746, 8.117158737421144e-05, 0.00011897987861057386]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 3, 1, 1, 2, 2]",0.0,0.33040963606777174,0.7416666666666667,0.13044312562683422,0.0901833327154646,"{""COMPUTE"": 1000, ""MEMORY"": 858, ""API_CREDITS"": 446, ""DATASET"": 272}","{""COMPUTE"": 526, ""MEMORY"": 452, ""API_CREDITS"": 235, ""DATASET"": 143}","{""COMPUTE"": 1.9011406844106464, ""MEMORY"": 1.8982300884955752, ""API_CREDITS"": 1.897872340425532, ""DATASET"": 1.902097902097902}",4,[],"{""COMPUTE"": 0.011406844106463879, ""MEMORY"": 0.01327433628318584, ""API_CREDITS"": 0.02553191489361702, ""DATASET"": 0.04195804195804196}",exact_pending_queue,0,
dirichlet_0.3__moderate,dirichlet_0.3,dirichlet,0.3,unit,moderate,1.3,3619101034,684442dfc285eada,7b1c2a93b3b49ce5,"[[0.08363420175859655, 0.028011478656475245, 0.8778641657288315, 0.010490153856096756], [0.010381248838743818, 0.19700911702840626, 0.04941242064595739, 0.7431972134868925], [0.004037105726448769, 0.0005776411331611837, 0.3295809095804064, 0.6658043435599836], [0.12716438189942883, 0.47967456446398227, 0.0024124560826759246, 0.390748597553913], [0.44452273139976256, 3.5695587002290937e-07, 0.5377401002919554, 0.017736811352412032], [0.01384424153220041, 7.61241643523273e-05, 0.7048119083768817, 0.2812677259265656]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}]","[2, 2, 2, 3, 2, 3]",0.0,0.47580709460978826,0.5666666666666667,0.10934764161794513,0.06864471380885309,"{""COMPUTE"": 810, ""MEMORY"": 688, ""API_CREDITS"": 328, ""DATASET"": 224}","{""COMPUTE"": 623, ""MEMORY"": 529, ""API_CREDITS"": 252, ""DATASET"": 172}","{""COMPUTE"": 1.3001605136436598, ""MEMORY"": 1.3005671077504726, ""API_CREDITS"": 1.3015873015873016, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.009630818619582664, ""MEMORY"": 0.011342155009451797, ""API_CREDITS"": 0.023809523809523808, ""DATASET"": 0.03488372093023256}",exact_pending_queue,0,
dirichlet_0.3__high,dirichlet_0.3,dirichlet,0.3,unit,high,1.9,3619101034,684442dfc285eada,3f7761d9aa477452,"[[0.08363420175859655, 0.028011478656475245, 0.8778641657288315, 0.010490153856096756], [0.010381248838743818, 0.19700911702840626, 0.04941242064595739, 0.7431972134868925], [0.004037105726448769, 0.0005776411331611837, 0.3295809095804064, 0.6658043435599836], [0.12716438189942883, 0.47967456446398227, 0.0024124560826759246, 0.390748597553913], [0.44452273139976256, 3.5695587002290937e-07, 0.5377401002919554, 0.017736811352412032], [0.01384424153220041, 7.61241643523273e-05, 0.7048119083768817, 0.2812677259265656]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}]","[2, 2, 2, 3, 2, 3]",0.0,0.47580709460978826,0.5666666666666667,0.10934764161794513,0.06864471380885309,"{""COMPUTE"": 810, ""MEMORY"": 688, ""API_CREDITS"": 328, ""DATASET"": 224}","{""COMPUTE"": 426, ""MEMORY"": 362, ""API_CREDITS"": 173, ""DATASET"": 118}","{""COMPUTE"": 1.9014084507042253, ""MEMORY"": 1.9005524861878453, ""API_CREDITS"": 1.8959537572254335, ""DATASET"": 1.8983050847457628}",4,[],"{""COMPUTE"": 0.014084507042253521, ""MEMORY"": 0.016574585635359115, ""API_CREDITS"": 0.03468208092485549, ""DATASET"": 0.05084745762711865}",exact_pending_queue,0,
dirichlet_0.3__moderate,dirichlet_0.3,dirichlet,0.3,unit,moderate,1.3,3950256421,7ef45e409a214119,021615a95a4c11c8,"[[0.109086573176028, 0.00849247273030715, 0.5869551399398458, 0.29546581415381906], [0.04048668117998115, 0.07213228537889678, 0.05454822759351422, 0.8328328058476079], [0.474095923739013, 0.06177356845479673, 0.14259643871611283, 0.3215340690900774], [0.1906447722981723, 0.030680512139136577, 0.6679969887099575, 0.1106777268527337], [0.8909847606026902, 0.0822538572224116, 0.025165807323822127, 0.001595574851076002], [0.01482137452346455, 0.6192138682271693, 0.2589549135765462, 0.10700984367282003]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 1, ""monitoring"": 0}]","[3, 2, 3, 4, 1, 2]",0.16666666666666666,0.4361261423737824,0.7333333333333333,0.11086099038841433,0.0683991838132071,"{""COMPUTE"": 974, ""MEMORY"": 819, ""API_CREDITS"": 453, ""DATASET"": 216}","{""COMPUTE"": 749, ""MEMORY"": 630, ""API_CREDITS"": 348, ""DATASET"": 166}","{""COMPUTE"": 1.300400534045394, ""MEMORY"": 1.3, ""API_CREDITS"": 1.3017241379310345, ""DATASET"": 1.3012048192771084}",4,[],"{""COMPUTE"": 0.00801068090787717, ""MEMORY"": 0.009523809523809525, ""API_CREDITS"": 0.017241379310344827, ""DATASET"": 0.030120481927710843}",exact_pending_queue,0,
dirichlet_0.3__high,dirichlet_0.3,dirichlet,0.3,unit,high,1.9,3950256421,7ef45e409a214119,d94fc9d6b8a1fd69,"[[0.109086573176028, 0.00849247273030715, 0.5869551399398458, 0.29546581415381906], [0.04048668117998115, 0.07213228537889678, 0.05454822759351422, 0.8328328058476079], [0.474095923739013, 0.06177356845479673, 0.14259643871611283, 0.3215340690900774], [0.1906447722981723, 0.030680512139136577, 0.6679969887099575, 0.1106777268527337], [0.8909847606026902, 0.0822538572224116, 0.025165807323822127, 0.001595574851076002], [0.01482137452346455, 0.6192138682271693, 0.2589549135765462, 0.10700984367282003]]","[{""research"": 2, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 1, ""monitoring"": 0}]","[3, 2, 3, 4, 1, 2]",0.16666666666666666,0.4361261423737824,0.7333333333333333,0.11086099038841433,0.0683991838132071,"{""COMPUTE"": 974, ""MEMORY"": 819, ""API_CREDITS"": 453, ""DATASET"": 216}","{""COMPUTE"": 513, ""MEMORY"": 431, ""API_CREDITS"": 238, ""DATASET"": 114}","{""COMPUTE"": 1.898635477582846, ""MEMORY"": 1.900232018561485, ""API_CREDITS"": 1.903361344537815, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.011695906432748537, ""MEMORY"": 0.013921113689095127, ""API_CREDITS"": 0.025210084033613446, ""DATASET"": 0.043859649122807015}",exact_pending_queue,0,
dirichlet_0.3__moderate,dirichlet_0.3,dirichlet,0.3,unit,moderate,1.3,1988664197,fa3894b5208f4e17,2523373420ff6f58,"[[0.37574631623606086, 0.017891534050849638, 0.011290692801511378, 0.5950714569115783], [0.1269050940731996, 0.11967649443629366, 0.00041424035775917305, 0.7530041711327475], [0.04941853292668605, 0.8738579325365992, 0.058589876558896734, 0.01813365797781821], [0.175494326208404, 0.5224032139061092, 0.037959974648880575, 0.2641424852366062], [3.10446828430631e-06, 0.6417316562926266, 0.351824802844308, 0.0064404363947810385], [0.014868636964180438, 0.11069678104294653, 0.009387090656258876, 0.8650474913366143]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[2, 2, 1, 3, 2, 1]",0.0,0.3253031256961773,0.6833333333333333,0.15886575412891205,0.0970593625564386,"{""COMPUTE"": 626, ""MEMORY"": 560, ""API_CREDITS"": 252, ""DATASET"": 224}","{""COMPUTE"": 482, ""MEMORY"": 431, ""API_CREDITS"": 194, ""DATASET"": 172}","{""COMPUTE"": 1.2987551867219918, ""MEMORY"": 1.2993039443155452, ""API_CREDITS"": 1.2989690721649485, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.012448132780082987, ""MEMORY"": 0.013921113689095127, ""API_CREDITS"": 0.030927835051546393, ""DATASET"": 0.023255813953488372}",exact_pending_queue,0,
dirichlet_0.3__high,dirichlet_0.3,dirichlet,0.3,unit,high,1.9,1988664197,fa3894b5208f4e17,d9823a013d99d4dc,"[[0.37574631623606086, 0.017891534050849638, 0.011290692801511378, 0.5950714569115783], [0.1269050940731996, 0.11967649443629366, 0.00041424035775917305, 0.7530041711327475], [0.04941853292668605, 0.8738579325365992, 0.058589876558896734, 0.01813365797781821], [0.175494326208404, 0.5224032139061092, 0.037959974648880575, 0.2641424852366062], [3.10446828430631e-06, 0.6417316562926266, 0.351824802844308, 0.0064404363947810385], [0.014868636964180438, 0.11069678104294653, 0.009387090656258876, 0.8650474913366143]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[2, 2, 1, 3, 2, 1]",0.0,0.3253031256961773,0.6833333333333333,0.15886575412891205,0.0970593625564386,"{""COMPUTE"": 626, ""MEMORY"": 560, ""API_CREDITS"": 252, ""DATASET"": 224}","{""COMPUTE"": 329, ""MEMORY"": 295, ""API_CREDITS"": 133, ""DATASET"": 118}","{""COMPUTE"": 1.9027355623100304, ""MEMORY"": 1.8983050847457628, ""API_CREDITS"": 1.894736842105263, ""DATASET"": 1.8983050847457628}",4,[],"{""COMPUTE"": 0.0182370820668693, ""MEMORY"": 0.020338983050847456, ""API_CREDITS"": 0.045112781954887216, ""DATASET"": 0.03389830508474576}",exact_pending_queue,0,
dirichlet_0.3__moderate,dirichlet_0.3,dirichlet,0.3,unit,moderate,1.3,2440373667,88f2108eca108bda,0cb66d5b1d664a99,"[[0.4911855749646331, 0.0014345433008661104, 0.4360258318037767, 0.07135404993072422], [0.25665426016669257, 0.4718614561773418, 0.27146806828302594, 1.6215372939679047e-05], [0.7264946652359879, 0.022710499626155848, 0.02560901651745918, 0.22518581862039697], [0.4719587847971968, 0.14823607037764538, 0.3080179243917962, 0.07178722043336157], [0.8023410153926314, 0.05080018748491593, 0.08835914036078393, 0.058499656761668746], [6.273509395872767e-06, 0.28696138449581293, 7.907695071477633e-05, 0.7129532650440765]]","[{""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 5, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}]","[2, 3, 2, 3, 1, 2]",0.0,0.4376022824787438,0.5666666666666667,0.09499580864898857,0.06761048686893062,"{""COMPUTE"": 1128, ""MEMORY"": 969, ""API_CREDITS"": 527, ""DATASET"": 296}","{""COMPUTE"": 868, ""MEMORY"": 745, ""API_CREDITS"": 405, ""DATASET"": 228}","{""COMPUTE"": 1.2995391705069124, ""MEMORY"": 1.3006711409395972, ""API_CREDITS"": 1.3012345679012345, ""DATASET"": 1.2982456140350878}",4,[],"{""COMPUTE"": 0.0069124423963133645, ""MEMORY"": 0.008053691275167786, ""API_CREDITS"": 0.014814814814814815, ""DATASET"": 0.02631578947368421}",exact_pending_queue,0,
